utilization.type,year,state,quarter,gennme,prodnme,strngth,mstfmds,suppression,totalRX
FFSU,2016,NV,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,NV,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,NV,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,NV,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,NV,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2016,NV,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2016,NV,1,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2016,NV,1,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2016,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2016,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2016,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,128
MCOU,2016,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2016,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,157
MCOU,2016,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2016,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2016,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2016,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2016,NV,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,28
MCOU,2016,NV,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,62
FFSU,2016,NV,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,30
MCOU,2016,NV,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,24
MCOU,2016,NV,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,891
FFSU,2016,NV,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,576
MCOU,2016,NV,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,T,0
FFSU,2016,NV,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,21
MCOU,2016,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
MCOU,2016,NV,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
FFSU,2016,NV,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2016,NV,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,25
MCOU,2016,NV,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
FFSU,2016,NV,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
MCOU,2016,NV,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,NV,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,NV,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,22
FFSU,2016,NV,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,NV,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,NV,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,NV,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,NV,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,NV,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,NV,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
MCOU,2016,NV,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2016,NV,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2016,NV,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
FFSU,2016,NV,2,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2016,NV,2,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2016,NV,2,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2016,NV,2,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2016,NV,2,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2016,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2016,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2016,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2016,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,92
MCOU,2016,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2016,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,93
MCOU,2016,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2016,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2016,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2016,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
FFSU,2016,NV,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,50
MCOU,2016,NV,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,47
FFSU,2016,NV,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,28
MCOU,2016,NV,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,24
MCOU,2016,NV,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,858
FFSU,2016,NV,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,643
MCOU,2016,NV,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,T,0
FFSU,2016,NV,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,53
FFSU,2016,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
MCOU,2016,NV,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2016,NV,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
FFSU,2016,NV,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
FFSU,2016,NV,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
MCOU,2016,NV,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,NV,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,NV,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,NV,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,15
FFSU,2016,NV,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,NV,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,17
MCOU,2016,NV,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,NV,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,NV,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,NV,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,NV,3,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,T,0
MCOU,2016,NV,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2016,NV,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2016,NV,3,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2016,NV,3,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2016,NV,3,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2016,NV,3,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2016,NV,3,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2016,NV,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2016,NV,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2016,NV,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,122
MCOU,2016,NV,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
FFSU,2016,NV,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2016,NV,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,67
MCOU,2016,NV,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2016,NV,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2016,NV,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2016,NV,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2016,NV,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,55
MCOU,2016,NV,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,45
FFSU,2016,NV,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,20
MCOU,2016,NV,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,26
MCOU,2016,NV,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,1014
FFSU,2016,NV,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,599
MCOU,2016,NV,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,19
FFSU,2016,NV,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,52
MCOU,2016,NV,4,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
MCOU,2016,NV,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
FFSU,2016,NV,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2016,NV,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2016,NV,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
FFSU,2016,NV,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
FFSU,2016,NV,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,NV,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,NV,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,16
FFSU,2016,NV,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,13
MCOU,2016,NV,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,15
FFSU,2016,NV,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,15
MCOU,2016,NV,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2016,NV,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,NV,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2016,NV,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2016,NV,4,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2016,NV,4,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2016,NV,4,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2016,NV,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2016,NV,4,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2016,NV,4,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2016,NV,4,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2016,NV,4,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2016,NV,4,Buprenorphine,BELBUCA,600 MCG,Film,T,0
FFSU,2016,NV,4,Buprenorphine,BELBUCA,750 MCG,Film,T,0
MCOU,2016,NV,4,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2017,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2017,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2017,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2017,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,93
MCOU,2017,NV,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2017,NV,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,72
FFSU,2017,NV,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2017,NV,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2017,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2017,NV,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,14
MCOU,2017,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,15
MCOU,2017,NV,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,59
FFSU,2017,NV,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,37
MCOU,2017,NV,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,59
FFSU,2017,NV,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,19
MCOU,2017,NV,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,1217
FFSU,2017,NV,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,609
FFSU,2017,NV,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,47
MCOU,2017,NV,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,18
FFSU,2017,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
MCOU,2017,NV,1,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
MCOU,2017,NV,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2017,NV,1,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2017,NV,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
FFSU,2017,NV,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
FFSU,2017,NV,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
MCOU,2017,NV,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,25
MCOU,2017,NV,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,26
FFSU,2017,NV,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,15
MCOU,2017,NV,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,21
MCOU,2017,NV,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,12
FFSU,2017,NV,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2017,NV,1,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
FFSU,2017,NV,1,Buprenorphine,BELBUCA,75 MCG,Film,T,0
MCOU,2017,NV,1,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2017,NV,1,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2017,NV,1,Buprenorphine,BELBUCA,150 MCG,Film,T,0
FFSU,2017,NV,1,Buprenorphine,BELBUCA,300 MCG,Film,T,0
MCOU,2017,NV,1,Buprenorphine,BELBUCA,600 MCG,Film,T,0
FFSU,2017,NV,1,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2017,NV,1,Buprenorphine,BELBUCA,750 MCG,Film,T,0
MCOU,2017,NV,1,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2017,NV,1,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2017,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2017,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2017,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2017,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,99
MCOU,2017,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2017,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,49
MCOU,2017,NV,2,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,2,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,2,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,2,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,2,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,2,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2017,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
FFSU,2017,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2017,NV,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2017,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,26
FFSU,2017,NV,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,30
MCOU,2017,NV,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,49
MCOU,2017,NV,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,93
FFSU,2017,NV,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,23
MCOU,2017,NV,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,1411
FFSU,2017,NV,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,574
MCOU,2017,NV,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,T,0
FFSU,2017,NV,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,F,44
MCOU,2017,NV,2,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,T,0
MCOU,2017,NV,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2017,NV,2,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
FFSU,2017,NV,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2017,NV,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2017,NV,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
FFSU,2017,NV,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
MCOU,2017,NV,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,27
MCOU,2017,NV,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",F,29
MCOU,2017,NV,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,24
FFSU,2017,NV,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",F,15
MCOU,2017,NV,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",F,13
MCOU,2017,NV,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,2,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,T,0
FFSU,2017,NV,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,T,0
FFSU,2017,NV,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,T,0
MCOU,2017,NV,2,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2017,NV,2,Buprenorphine,BELBUCA,75 MCG,Film,T,0
FFSU,2017,NV,2,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2017,NV,2,Buprenorphine,BELBUCA,150 MCG,Film,T,0
MCOU,2017,NV,2,Buprenorphine,BELBUCA,300 MCG,Film,T,0
FFSU,2017,NV,2,Buprenorphine,BELBUCA,450 MCG,Film,T,0
MCOU,2017,NV,2,Buprenorphine,BELBUCA,450 MCG,Film,T,0
FFSU,2017,NV,2,Buprenorphine,BELBUCA,600 MCG,Film,T,0
MCOU,2017,NV,2,Buprenorphine,BELBUCA,900 MCG,Film,T,0
FFSU,2017,NV,2,Buprenorphine,BELBUCA,900 MCG,Film,T,0
MCOU,2017,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2017,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
MCOU,2017,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,124
FFSU,2017,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,12
MCOU,2017,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,T,0
MCOU,2017,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,62
MCOU,2017,NV,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,3,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,3,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,NV,3,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2017,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2017,NV,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,F,13
MCOU,2017,NV,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,18
FFSU,2017,NV,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,28
MCOU,2017,NV,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,F,39
MCOU,2017,NV,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,136
FFSU,2017,NV,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,F,22
MCOU,2017,NV,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,F,1532
