state,year,quarter,gennme_c,prodnme,strngth,mstfmds,suppression_used,total_prescriptions
nv,2014,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,23
nv,2014,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
nv,2014,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,22
nv,2014,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
nv,2014,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,600
nv,2014,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2014,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,29
nv,2015,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,13
nv,2015,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,15
nv,2015,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,12
nv,2015,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2015,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,100
nv,2015,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2015,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2015,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,186
nv,2015,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2015,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,19
nv,2015,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,23
nv,2015,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
nv,2015,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,23
nv,2015,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
nv,2015,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,643
nv,2015,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2015,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
nv,2015,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,18
nv,2015,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,12
nv,2015,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2015,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,61
nv,2015,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2015,2,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,TRUE,0
nv,2015,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2015,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2015,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2015,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,179
nv,2015,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2015,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,23
nv,2015,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,17
nv,2015,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
nv,2015,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,26
nv,2015,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
nv,2015,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,802
nv,2015,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2015,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,26
nv,2015,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
nv,2015,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2015,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,47
nv,2015,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2015,3,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,TRUE,0
nv,2015,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2015,3,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2015,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2015,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,174
nv,2015,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2015,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,22
nv,2015,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
nv,2015,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,35
nv,2015,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,23
nv,2015,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
nv,2015,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,893
nv,2015,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2015,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,24
nv,2015,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
nv,2015,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,12
nv,2015,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,14
nv,2015,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2015,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2015,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,62
nv,2015,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2015,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2015,4,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2015,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2015,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,197
nv,2015,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2015,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,13
nv,2015,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
nv,2015,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,22
nv,2015,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,TRUE,0
nv,2015,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,22
nv,2015,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
nv,2015,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,995
nv,2015,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2015,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,23
nv,2015,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
nv,2016,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2016,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,80
nv,2016,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2016,1,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
nv,2016,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2016,1,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2016,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2016,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,153
nv,2016,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2016,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,12
nv,2016,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
nv,2016,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,68
nv,2016,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,41
nv,2016,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,TRUE,0
nv,2016,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1181
nv,2016,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2016,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,23
nv,2016,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
nv,2016,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
nv,2016,2,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
nv,2016,2,Buprenorphine,BELBUCA,300 MCG,Film,TRUE,0
nv,2016,2,Buprenorphine,BELBUCA,75 MCG,Film,TRUE,0
nv,2016,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,22
nv,2016,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2016,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,128
nv,2016,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2016,2,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
nv,2016,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2016,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2016,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2016,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,157
nv,2016,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2016,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,21
nv,2016,2,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
nv,2016,2,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,90
nv,2016,2,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,54
nv,2016,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1467
nv,2016,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2016,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,FALSE,25
nv,2016,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
nv,2016,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
nv,2016,3,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
nv,2016,3,Buprenorphine,BELBUCA,300 MCG,Film,TRUE,0
nv,2016,3,Buprenorphine,BELBUCA,75 MCG,Film,TRUE,0
nv,2016,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,15
nv,2016,3,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,3,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,17
nv,2016,3,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,3,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,3,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2016,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,92
nv,2016,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2016,3,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
nv,2016,3,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,TRUE,0
nv,2016,3,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2016,3,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2016,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2016,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,93
nv,2016,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2016,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,53
nv,2016,3,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,TRUE,0
nv,2016,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,97
nv,2016,3,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,52
nv,2016,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1501
nv,2016,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2016,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
nv,2016,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
nv,2016,4,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
nv,2016,4,Buprenorphine,BELBUCA,300 MCG,Film,TRUE,0
nv,2016,4,Buprenorphine,BELBUCA,450 MCG,Film,TRUE,0
nv,2016,4,Buprenorphine,BELBUCA,600 MCG,Film,TRUE,0
nv,2016,4,Buprenorphine,BELBUCA,75 MCG,Film,TRUE,0
nv,2016,4,Buprenorphine,BELBUCA,750 MCG,Film,TRUE,0
nv,2016,4,Buprenorphine,BELBUCA,900 MCG,Film,TRUE,0
nv,2016,4,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,29
nv,2016,4,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,4,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,30
nv,2016,4,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,4,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2016,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2016,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,122
nv,2016,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2016,4,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
nv,2016,4,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2016,4,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2016,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2016,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,67
nv,2016,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2016,4,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,71
nv,2016,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,100
nv,2016,4,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,46
nv,2016,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1613
nv,2016,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2016,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
nv,2016,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
nv,2017,1,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
nv,2017,1,Buprenorphine,BELBUCA,300 MCG,Film,TRUE,0
nv,2017,1,Buprenorphine,BELBUCA,600 MCG,Film,TRUE,0
nv,2017,1,Buprenorphine,BELBUCA,75 MCG,Film,TRUE,0
nv,2017,1,Buprenorphine,BELBUCA,750 MCG,Film,TRUE,0
nv,2017,1,Buprenorphine,BELBUCA,900 MCG,Film,TRUE,0
nv,2017,1,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,51
nv,2017,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,12
nv,2017,1,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,1,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,36
nv,2017,1,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,1,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,15
nv,2017,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2017,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,93
nv,2017,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2017,1,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
nv,2017,1,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2017,1,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2017,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2017,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,86
nv,2017,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
nv,2017,1,Buprenorphine/Naloxone,SUBOXONE,12 MG-3 MG,Film,FALSE,65
nv,2017,1,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Film,FALSE,96
nv,2017,1,Buprenorphine/Naloxone,SUBOXONE,4 MG-1 MG,Film,FALSE,78
nv,2017,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Film,FALSE,1826
nv,2017,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,TRUE,0
nv,2017,1,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,TRUE,0
nv,2017,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,TRUE,0
nv,2017,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,TRUE,0
nv,2017,2,Buprenorphine,BELBUCA,150 MCG,Film,TRUE,0
nv,2017,2,Buprenorphine,BELBUCA,300 MCG,Film,TRUE,0
nv,2017,2,Buprenorphine,BELBUCA,450 MCG,Film,TRUE,0
nv,2017,2,Buprenorphine,BELBUCA,600 MCG,Film,TRUE,0
nv,2017,2,Buprenorphine,BELBUCA,75 MCG,Film,TRUE,0
nv,2017,2,Buprenorphine,BELBUCA,900 MCG,Film,TRUE,0
nv,2017,2,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,2,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,2,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,2,Buprenorphine,BUTRANS,10 MCG/1 HR,"Patch, Extended Release",FALSE,56
nv,2017,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",FALSE,13
nv,2017,2,Buprenorphine,BUTRANS,15 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,2,Buprenorphine,BUTRANS,20 MCG/1 HR,"Patch, Extended Release",FALSE,39
nv,2017,2,Buprenorphine,BUTRANS,5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,2,Buprenorphine,BUTRANS,7.5 MCG/1 HR,"Patch, Extended Release",TRUE,0
nv,2017,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,FALSE,26
nv,2017,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,TRUE,0
nv,2017,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,FALSE,99
nv,2017,2,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,TRUE,0
nv,2017,2,Buprenorphine Hydrochloride,BUPRENORPHINE HYDROCHLORIDE,0.3 MG/1 ML,Solution,TRUE,0
nv,2017,2,Buprenorphine/Naloxone,BUNAVAIL,2.1 MG-0.3 MG,Film,TRUE,0
nv,2017,2,Buprenorphine/Naloxone,BUNAVAIL,4.2 MG-0.7 MG,Film,TRUE,0
nv,2017,2,Buprenorphine/Naloxone,BUNAVAIL,6.3 MG-1 MG,Film,TRUE,0
nv,2017,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Tablet,TRUE,0
nv,2017,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,FALSE,49
nv,2017,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,TRUE,0
