utilization.type,year,state,quarter,gennme,prodnme,strngth,mstfmds,suppression,totalRX
FFSU,2010,GA,3,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,F,16
FFSU,2010,GA,4,Buprenorphine/Naloxone,SUBOXONE,2 MG-0.5 MG,Tablet,F,15
FFSU,2014,GA,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2014,GA,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2014,GA,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2014,GA,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,16
MCOU,2013,GA,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2013,GA,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2013,GA,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2013,GA,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,T,0
FFSU,2013,GA,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,64
FFSU,2013,GA,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,22
MCOU,2013,GA,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,194
FFSU,2013,GA,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,180
MCOU,2012,GA,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,314
FFSU,2012,GA,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,241
FFSU,2012,GA,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,240
MCOU,2012,GA,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,384
FFSU,2012,GA,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,241
MCOU,2012,GA,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,535
MCOU,2012,GA,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,377
FFSU,2012,GA,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,220
FFSU,2011,GA,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,275
FFSU,2011,GA,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,246
FFSU,2011,GA,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,311
FFSU,2011,GA,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,294
MCOU,2011,GA,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,880
FFSU,2010,GA,3,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,318
FFSU,2010,GA,4,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,308
FFSU,2010,GA,2,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,309
FFSU,2010,GA,1,Buprenorphine/Naloxone,SUBOXONE,8 MG-2 MG,Tablet,F,250
FFSU,2012,GA,1,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,T,0
FFSU,2011,GA,3,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,T,0
FFSU,2011,GA,2,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,T,0
FFSU,2011,GA,1,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,T,0
FFSU,2011,GA,4,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,T,0
FFSU,2010,GA,4,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,T,0
FFSU,2010,GA,2,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,T,0
FFSU,2010,GA,3,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,T,0
FFSU,2010,GA,1,Buprenorphine Hydrochloride,SUBUTEX,8 MG,Tablet,F,12
MCOU,2020,GA,1,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2020,GA,1,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2019,GA,3,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,1,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,3,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2019,GA,2,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,2,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2019,GA,4,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,4,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,3,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,1,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,2,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,1,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,4,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,3,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,2,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,4,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,GA,3,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,GA,4,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,GA,3,Buprenorphine,BUPRENORPHINE,7.5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",F,12
MCOU,2019,GA,2,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",F,14
MCOU,2019,GA,1,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",F,13
MCOU,2019,GA,4,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,4,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",F,17
FFSU,2018,GA,4,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",F,16
FFSU,2018,GA,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,GA,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,GA,3,Buprenorphine,BUPRENORPHINE,10 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,1,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,43
MCOU,2018,GA,1,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2020,GA,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2019,GA,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,2,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,4,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",F,13
MCOU,2018,GA,4,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",F,16
MCOU,2018,GA,3,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",F,13
MCOU,2018,GA,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,1,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,2,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,3,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,2,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,4,Buprenorphine,BUPRENORPHINE,15 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,1,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2019,GA,1,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,4,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,4,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,2,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,2,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2018,GA,1,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2018,GA,3,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2017,GA,4,Buprenorphine,BUPRENORPHINE,5 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2020,GA,1,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2020,GA,1,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2019,GA,1,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,4,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2019,GA,2,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",F,14
FFSU,2018,GA,4,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
FFSU,2017,GA,3,Buprenorphine,BUPRENORPHINE,20 MCG/1 HR,"Patch, Extended Release",T,0
MCOU,2020,GA,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Film,T,0
MCOU,2019,GA,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Film,T,0
MCOU,2019,GA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Film,T,0
MCOU,2019,GA,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Film,T,0
MCOU,2020,GA,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,4 MG-1 MG,Film,T,0
MCOU,2019,GA,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,4 MG-1 MG,Film,T,0
MCOU,2019,GA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,4 MG-1 MG,Film,T,0
MCOU,2020,GA,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,12 MG-3 MG,Film,T,0
MCOU,2019,GA,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,12 MG-3 MG,Film,T,0
MCOU,2018,GA,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Film,F,22
MCOU,2018,GA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Film,F,51
MCOU,2018,GA,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Film,T,0
FFSU,2020,GA,1,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,2 MG-0.5 MG,Film,T,0
MCOU,2019,GA,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,4 MG-1 MG,Film,F,14
MCOU,2019,GA,2,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2019,GA,3,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2019,GA,4,Buprenorphine/Naloxone,BUPRENORPHINE-NALOXONE,8 MG-2 MG,Tablet,T,0
MCOU,2019,GA,3,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,21
MCOU,2019,GA,2,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,F,27
MCOU,2015,GA,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2014,GA,4,Buprenorphine Hydrochloride,BUPRENORPHINE,2 MG,Tablet,T,0
FFSU,2015,GA,3,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,F,12
FFSU,2013,GA,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
FFSU,2012,GA,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2011,GA,4,Buprenorphine Hydrochloride,BUPRENORPHINE,8 MG,Tablet,T,0
MCOU,2019,GA,3,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,T,0
MCOU,2019,GA,1,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,F,42
MCOU,2019,GA,2,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,F,18
MCOU,2018,GA,4,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,F,34
MCOU,2018,GA,3,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,F,32
MCOU,2018,GA,2,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,F,27
MCOU,2018,GA,1,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,F,23
MCOU,2017,GA,3,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,F,23
MCOU,2017,GA,4,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,F,25
MCOU,2017,GA,1,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,F,23
MCOU,2017,GA,2,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,F,30
MCOU,2016,GA,2,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,T,0
MCOU,2016,GA,1,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,T,0
FFSU,2016,GA,2,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,T,0
MCOU,2016,GA,4,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,F,18
MCOU,2016,GA,3,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,F,16
MCOU,2015,GA,4,Buprenorphine/Naloxone,ZUBSOLV,11.4 MG-2.9 MG,Tablet,T,0
MCOU,2019,GA,3,Buprenorphine/Naloxone,ZUBSOLV,0.7 MG-0.18 MG,Tablet,T,0
MCOU,2019,GA,4,Buprenorphine/Naloxone,ZUBSOLV,0.7 MG-0.18 MG,Tablet,T,0
MCOU,2018,GA,4,Buprenorphine/Naloxone,ZUBSOLV,0.7 MG-0.18 MG,Tablet,T,0
MCOU,2018,GA,3,Buprenorphine/Naloxone,ZUBSOLV,0.7 MG-0.18 MG,Tablet,T,0
MCOU,2020,GA,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2019,GA,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2019,GA,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2019,GA,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2019,GA,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2018,GA,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2018,GA,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2018,GA,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,14
MCOU,2018,GA,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,19
MCOU,2017,GA,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,41
MCOU,2017,GA,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,34
MCOU,2017,GA,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,31
MCOU,2017,GA,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,19
MCOU,2016,GA,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,26
MCOU,2016,GA,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,28
MCOU,2016,GA,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,23
MCOU,2016,GA,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,30
MCOU,2015,GA,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,34
FFSU,2015,GA,1,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
FFSU,2015,GA,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
FFSU,2015,GA,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2015,GA,3,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,53
MCOU,2015,GA,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,57
MCOU,2015,GA,2,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,F,19
MCOU,2014,GA,4,Buprenorphine/Naloxone,ZUBSOLV,1.4 MG-0.36 MG,Tablet,T,0
MCOU,2019,GA,2,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2019,GA,3,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2019,GA,4,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2019,GA,1,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,F,19
MCOU,2018,GA,4,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,F,37
MCOU,2018,GA,3,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,F,38
MCOU,2018,GA,2,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,F,25
MCOU,2018,GA,1,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,F,14
MCOU,2017,GA,1,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2017,GA,2,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2017,GA,3,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,F,13
MCOU,2017,GA,4,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,F,15
MCOU,2016,GA,1,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2016,GA,2,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2016,GA,3,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
MCOU,2016,GA,4,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,F,19
MCOU,2015,GA,4,Buprenorphine/Naloxone,ZUBSOLV,2.9 MG-0.71 MG,Tablet,T,0
FFSU,2020,GA,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2020,GA,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,66
MCOU,2019,GA,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,145
MCOU,2019,GA,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,105
FFSU,2019,GA,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
FFSU,2019,GA,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
FFSU,2019,GA,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2019,GA,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,216
MCOU,2019,GA,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,303
FFSU,2019,GA,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2018,GA,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,403
MCOU,2018,GA,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,417
FFSU,2018,GA,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,13
MCOU,2018,GA,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,349
FFSU,2018,GA,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
FFSU,2018,GA,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2018,GA,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,433
FFSU,2018,GA,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2017,GA,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,368
MCOU,2017,GA,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,725
MCOU,2017,GA,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,617
MCOU,2017,GA,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,713
FFSU,2016,GA,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
FFSU,2016,GA,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
FFSU,2016,GA,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2016,GA,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,686
MCOU,2016,GA,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,529
MCOU,2016,GA,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,656
MCOU,2016,GA,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,580
FFSU,2015,GA,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,15
FFSU,2015,GA,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,50
FFSU,2015,GA,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,29
MCOU,2015,GA,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,892
MCOU,2015,GA,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,823
FFSU,2015,GA,2,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,47
MCOU,2015,GA,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,787
MCOU,2015,GA,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,794
MCOU,2014,GA,3,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2014,GA,1,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
FFSU,2014,GA,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,39
MCOU,2014,GA,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,F,404
MCOU,2013,GA,4,Buprenorphine/Naloxone,ZUBSOLV,5.7 MG-1.4 MG,Tablet,T,0
MCOU,2020,GA,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,31
MCOU,2019,GA,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,33
MCOU,2019,GA,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,39
MCOU,2019,GA,2,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,54
MCOU,2019,GA,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,90
MCOU,2018,GA,4,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,117
MCOU,2018,GA,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,136
FFSU,2018,GA,3,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,T,0
MCOU,2018,GA,1,Buprenorphine/Naloxone,ZUBSOLV,8.6 MG-2.1 MG,Tablet,F,133
